df	dm	muf	mum	nfa	nfb	nma	nmb	u	m	sexes	patch_type	fec_or_mor	critical_b	c	r_ff	r_mf	r_fm	r_mm	age
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000136631784895532	1e-05	0.00504988674932701	0.0565157800785677	0.0142161326544597	0.0481308164696469	17
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000138445700324182	1e-05	0.00508031448241498	0.0579795876211921	0.0131264474123176	0.0477288731916903	18
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000140171866466183	1e-05	0.00510959343918690	0.0593221845736225	0.0121428464959017	0.0473287948516572	19
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000141811309149697	1e-05	0.00513768416097639	0.0605536409515257	0.0112549648131761	0.0469336288158206	20
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000143365472169313	1e-05	0.00516456371139908	0.0616831869025502	0.0104534532506079	0.0465458448722561	21
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000144836163795060	1e-05	0.00519022299930895	0.0627192830739020	0.00972987880749627	0.0461674160083718	22
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000146225504260125	1e-05	0.00521466445296823	0.0636696850529540	0.00907663457072590	0.0457998891685069	23
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000147535875082348	1e-05	0.00523790000350471	0.0645415023831515	0.00848685855822956	0.0454444471574542	24
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000148769870905614	1e-05	0.00525994934047712	0.0653412526146207	0.00795436055558072	0.0451019627253501	25
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000149930254384739	1e-05	0.00528083840659680	0.0660749108097130	0.00747355615673990	0.0447730457531750	26
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000151019914486316	1e-05	0.00530059810241679	0.0667479548879134	0.00703940729800472	0.0444580843545900	27
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000152041828441779	1e-05	0.00531926317514797	0.0673654071618088	0.00664736864450993	0.0441572806176512	28
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000152999027469722	1e-05	0.00533687126874074	0.0679318723858865	0.00629333925195790	0.0438706816278719	29
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	FECUNDITY	0.000153894566283137	1e-05	0.00535346211501928	0.0684515726125752	0.00597361898332242	0.0435982063410576	30
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000275677574521731	1e-05	0.00457400978071225	0.00361235436305714	0.0607860398260016	0.0480061754796313	1
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000299237777743011	1e-05	0.00458471024320570	0.00947192609003256	0.0551452399303517	0.0490237301571766	2
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000324827444849018	1e-05	0.00460171995706099	0.0148436073953640	0.0500567030362076	0.0497824881840167	3
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000352624979889854	1e-05	0.00462380667967451	0.0197681961473278	0.0454661998456122	0.0503215788285129	4
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000382824633329989	1e-05	0.00464991039231188	0.0242830616048558	0.0413248398730835	0.0506751005598968	5
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000415637922503116	1e-05	0.00467912208488563	0.0284224342159132	0.0375885446613661	0.0508727184433440	6
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000451295180111568	1e-05	0.00471066498761960	0.0322176707599519	0.0342175730768320	0.0509401938381473	7
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000490047242372876	1e-05	0.00474387797839853	0.0356974969476893	0.0311760935270848	0.0508998538400464	8
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000532167289470807	1e-05	0.00477820092388153	0.0388882294088466	0.0284317984548029	0.0507710071080218	9
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000577952852118811	1e-05	0.00481316173863514	0.0418139788317926	0.0259555569225527	0.0505703119999674	10
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000627727999299754	1e-05	0.00484836496993856	0.0444968358668637	0.0237211015182539	0.0503121023017226	11
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000681845723615909	1e-05	0.00488348173682247	0.0469570412662066	0.0217047461847420	0.0500086752620196	12
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000740690542178697	1e-05	0.00491824087058486	0.0492131416061366	0.0198851319135287	0.0496705461348264	13
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000804681332599323	1e-05	0.00495242112071491	0.0512821318221816	0.0182429975461127	0.0493066729739706	14
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000874274425422215	1e-05	0.00498584430506071	0.0531795856812006	0.0167609731993410	0.0489246550170558	15
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.000949966976286406	1e-05	0.00501836929638414	0.0549197752183663	0.0154233940773761	0.0485309076314228	16
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00103230064322066	1e-05	0.00504988674932701	0.0565157800785677	0.0142161326544597	0.0481308164696469	17
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00112186559679242	1e-05	0.00508031448241498	0.0579795876211921	0.0131264474123176	0.0477288731916903	18
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00121930489335618	1e-05	0.00510959343918690	0.0593221845736225	0.0121428464959017	0.0473287948516572	19
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00132531924440336	1e-05	0.00513768416097639	0.0605536409515257	0.0112549648131761	0.0469336288158206	20
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00144067221802358	1e-05	0.00516456371139908	0.0616831869025502	0.0104534532506079	0.0465458448722561	21
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00156619591177030	1e-05	0.00519022299930895	0.0627192830739020	0.00972987880749627	0.0461674160083718	22
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00170279713980645	1e-05	0.00521466445296823	0.0636696850529540	0.00907663457072590	0.0457998891685069	23
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00185146418111602	1e-05	0.00523790000350471	0.0645415023831515	0.00848685855822956	0.0454444471574542	24
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00201327413983519	1e-05	0.00525994934047712	0.0653412526146207	0.00795436055558072	0.0451019627253501	25
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00218940097341429	1e-05	0.00528083840659680	0.0660749108097130	0.00747355615673990	0.0447730457531750	26
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00238112424940539	1e-05	0.00530059810241679	0.0667479548879134	0.00703940729800472	0.0444580843545900	27
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00258983869721885	1e-05	0.00531926317514797	0.0673654071618088	0.00664736864450993	0.0441572806176512	28
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00281706462724758	1e-05	0.00533687126874074	0.0679318723858865	0.00629333925195790	0.0438706816278719	29
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	ALPHA	MORTALITY	0.00306445929636780	1e-05	0.00535346211501928	0.0684515726125752	0.00597361898332242	0.0435982063410576	30
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000458694915484380	1e-05	0.00513663898893529	0.00693213048997142	0.0275620835423991	0.0371962990007611	1
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000467765789450362	1e-05	0.00510875834404746	0.00884552434078658	0.0255948920344317	0.0377103612640174	2
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000477041415846820	1e-05	0.00509619420804263	0.0106348037043169	0.0238119129465199	0.0381059089138740	3
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000486491640450323	1e-05	0.00509670505596873	0.0123085710000225	0.0221954510135969	0.0383986888454514	4
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000496087367843188	1e-05	0.00510831373753619	0.0138747842287870	0.0207295383563923	0.0386026471465056	5
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000505800482654303	1e-05	0.00512927876062389	0.0153408091860096	0.0193997641889903	0.0387301223036055	6
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000515603805794706	1e-05	0.00515806857556643	0.0167134671462817	0.0181931214136406	0.0387920183258001	7
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000525471078301233	1e-05	0.00519333855282795	0.0179990784332295	0.0170978684223406	0.0387979598382542	8
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000535376966516454	1e-05	0.00523391037782164	0.0192035022489712	0.0161034045922739	0.0387564309905128	9
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000545297083228017	1e-05	0.00527875361464917	0.0203321731022895	0.0152001581130331	0.0386748998371713	10
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000555208020129358	1e-05	0.00532696921572612	0.0213901341426908	0.0143794849193372	0.0385599296806748	11
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000565087387592156	1e-05	0.00537777477691042	0.0223820676786720	0.0136335776251823	0.0384172787148485	12
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000574913858291407	1e-05	0.00543049135811781	0.0233123231324456	0.0129553834653953	0.0382519891718830	13
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000584667211718941	1e-05	0.00548453170771945	0.0241849426598117	0.0123385303496058	0.0380684670533211	14
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000594328377075283	1e-05	0.00553938974547946	0.0250036846425610	0.0117772602228195	0.0378705534157442	15
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000603879472452590	1e-05	0.00559463117359000	0.0257720452415373	0.0112663690070396	0.0376615880830995	16
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000613303838617339	1e-05	0.00564988509866571	0.0264932781810671	0.0108011524706437	0.0374444665688204	17
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000622586066073451	1e-05	0.00570483655951854	0.0271704129197114	0.0103773574372739	0.0372216909110837	18
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000631712014433834	1e-05	0.00575921986628295	0.0278062713480379	0.00999113780455595	0.0369954150527961	19
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000640668823450349	1e-05	0.00581281266612305	0.0284034831412164	0.00963901489568915	0.0367674853334163	20
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000649444915346832	1e-05	0.00586543065943566	0.0289644998825621	0.00931784171440487	0.0365394766017553	21
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000658029988365121	1e-05	0.00591692289826642	0.0294916080635817	0.00902477071652733	0.0363127244068040	22
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000666415001668312	1e-05	0.00596716760566726	0.0299869410565061	0.00875722474983635	0.0360883536768180	23
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000674592151947391	1e-05	0.00601606846102372	0.0304524901466203	0.00851287084856813	0.0358673042548246	24
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000682554842246375	1e-05	0.00606355130204076	0.0308901147038468	0.00828959660007259	0.0356503536209090	25
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000690297643657104	1e-05	0.00610956119916065	0.0313015515659173	0.00808548882922040	0.0354381370976767	26
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000697816250638584	1e-05	0.00615405986275421	0.0316884236990129	0.00789881437143111	0.0352311658047718	27
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000705107430789199	1e-05	0.00619702334752943	0.0320522481958996	0.00772800272795241	0.0350298426009187	28
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000712168969944519	1e-05	0.00623844002228625	0.0323944436662750	0.00757163041751339	0.0348344762273341	29
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	FECUNDITY	0.000718999613492251	1e-05	0.00627830877645509	0.0327163370692256	0.00742840685692574	0.0346452938442371	30
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00126870272861192	1e-05	0.00513663898893529	0.00693213048997142	0.0275620835423991	0.0371962990007611	1
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00133391379473254	1e-05	0.00510875834404746	0.00884552434078658	0.0255948920344317	0.0377103612640174	2
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00140320717515608	1e-05	0.00509619420804263	0.0106348037043169	0.0238119129465199	0.0381059089138740	3
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00147682021239727	1e-05	0.00509670505596873	0.0123085710000225	0.0221954510135969	0.0383986888454514	4
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00155500591719621	1e-05	0.00510831373753619	0.0138747842287870	0.0207295383563923	0.0386026471465056	5
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00163803381389074	1e-05	0.00512927876062389	0.0153408091860096	0.0193997641889903	0.0387301223036055	6
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00172619085397394	1e-05	0.00515806857556643	0.0167134671462817	0.0181931214136406	0.0387920183258001	7
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00181978239954309	1e-05	0.00519333855282795	0.0179990784332295	0.0170978684223406	0.0387979598382542	8
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00191913327888702	1e-05	0.00523391037782164	0.0192035022489712	0.0161034045922739	0.0387564309905128	9
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00202458891694912	1e-05	0.00527875361464917	0.0203321731022895	0.0152001581130331	0.0386748998371713	10
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00213651654385684	1e-05	0.00532696921572612	0.0213901341426908	0.0143794849193372	0.0385599296806748	11
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00225530648513770	1e-05	0.00537777477691042	0.0223820676786720	0.0136335776251823	0.0384172787148485	12
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00238137353765528	1e-05	0.00543049135811781	0.0233123231324456	0.0129553834653953	0.0382519891718830	13
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00251515843570353	1e-05	0.00548453170771945	0.0241849426598117	0.0123385303496058	0.0380684670533211	14
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00265712941210099	1e-05	0.00553938974547946	0.0250036846425610	0.0117772602228195	0.0378705534157442	15
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00280778385953183	1e-05	0.00559463117359000	0.0257720452415373	0.0112663690070396	0.0376615880830995	16
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00296765009779376	1e-05	0.00564988509866571	0.0264932781810671	0.0108011524706437	0.0374444665688204	17
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00313728925303610	1e-05	0.00570483655951854	0.0271704129197114	0.0103773574372739	0.0372216909110837	18
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00331729725550934	1e-05	0.00575921986628295	0.0278062713480379	0.00999113780455595	0.0369954150527961	19
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00350830696280173	1e-05	0.00581281266612305	0.0284034831412164	0.00963901489568915	0.0367674853334163	20
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00371099041601372	1e-05	0.00586543065943566	0.0289644998825621	0.00931784171440487	0.0365394766017553	21
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00392606123681727	1e-05	0.00591692289826642	0.0294916080635817	0.00902477071652733	0.0363127244068040	22
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00415427717386987	1e-05	0.00596716760566726	0.0299869410565061	0.00875722474983635	0.0360883536768180	23
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00439644280760190	1e-05	0.00601606846102372	0.0304524901466203	0.00851287084856813	0.0358673042548246	24
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00465341242297548	1e-05	0.00606355130204076	0.0308901147038468	0.00828959660007259	0.0356503536209090	25
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00492609306042496	1e-05	0.00610956119916065	0.0313015515659173	0.00808548882922040	0.0354381370976767	26
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00521544775583497	1e-05	0.00615405986275421	0.0316884236990129	0.00789881437143111	0.0352311658047718	27
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00552249898109712	1e-05	0.00619702334752943	0.0320522481958996	0.00772800272795241	0.0350298426009187	28
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00584833229750914	1e-05	0.00623844002228625	0.0323944436662750	0.00757163041751339	0.0348344762273341	29
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.1	0.82	M	BETA	MORTALITY	0.00619410023504868	1e-05	0.00627830877645509	0.0327163370692256	0.00742840685692574	0.0346452938442371	30
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	-0.000736530296734747	1e-05	0.00694597883128320	0.00656763620753800	0.0730981581768375	0.0691165524698047	1
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	-0.000974826651596986	1e-05	0.00694302041215790	0.0131895545651017	0.0665727374079677	0.0704597213079619	2
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	-0.00138657013882156	1e-05	0.00695444531603721	0.0192975350545924	0.0606806335737716	0.0714662515275826	3
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	-0.00226523820117574	1e-05	0.00697775918675034	0.0249318580687533	0.0553600295890019	0.0721857464389306	4
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	-0.00542278166414097	1e-05	0.00701079626526346	0.0301296090418104	0.0505551707520415	0.0726615932687858	5
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.0192689988942797	1e-05	0.00705168059587078	0.0349249354960360	0.0462157679072763	0.0729316837003357	6
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.00371430204999488	1e-05	0.00709879155659733	0.0393492830649711	0.0422964595506137	0.0730290545649868	7
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.00213130000754115	1e-05	0.00715073324804700	0.0434316122447206	0.0387563270421836	0.0729824572849408	8
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.00153078986301170	1e-05	0.00720630732400553	0.0471985974758996	0.0355584576692515	0.0728168637571255	9
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.00121545729315306	1e-05	0.00726448889108951	0.0506748100228851	0.0326695508238404	0.0725539155554425	10
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.00102162019730068	1e-05	0.00732440514414232	0.0538828859928702	0.0300595630292058	0.0722123225995463	11
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000890740482247392	1e-05	0.00738531643938613	0.0568436807237941	0.0277013879722982	0.0718082167857281	12
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000796679371756426	1e-05	0.00744659953896901	0.0595764106665694	0.0255705680803282	0.0713554654910800	13
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000726006381994977	1e-05	0.00750773278887460	0.0620987837923101	0.0236450345226825	0.0708659493389041	14
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000671112807201971	1e-05	0.00756828301753198	0.0644271194686700	0.0219048728285093	0.0703498081449657	15
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000627365435660441	1e-05	0.00762789396517773	0.0665764586702396	0.0203321115886677	0.0698156585449962	16
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000591781406288962	1e-05	0.00768627607435750	0.0685606653155564	0.0189105319614868	0.0692707864287147	17
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000562353341600711	1e-05	0.00774319749015521	0.0703925194570767	0.0176254959276337	0.0687213169700012	18
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000537680615169778	1e-05	0.00779847613502600	0.0720838029898868	0.0164637914428406	0.0681723647425931	19
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000516756127641004	1e-05	0.00785197273768216	0.0736453784895213	0.0154134928205005	0.0676281661421251	20
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000498837101993949	1e-05	0.00790358470851780	0.0750872617385431	0.0144638348412226	0.0670921960951817	21
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000483363653559443	1e-05	0.00795324076571688	0.0764186884551288	0.0136050992351486	0.0665672708213143	22
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000469905721852631	1e-05	0.00800089622661471	0.0776481756944142	0.0128285123167928	0.0660556382220467	23
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000458127471843589	1e-05	0.00804652888820260	0.0787835783544541	0.0121261526728508	0.0655590572993628	24
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000447762804425167	1e-05	0.00809013542899486	0.0798321411830262	0.0114908679121407	0.0650788678529061	25
0.85	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.82	F	ALPHA	FECUNDITY	0.000438598131394776	1e-05	0.00813172827192027	0.0808005466488807	0.0109161995847838	0.0646160515682081	26
