df	dm	muf	mum	nfa	nfb	nma	nmb	u	m	sexes	patch_type	fec_or_mor	critical_b	c	r_ff	r_mf	r_fm	r_mm	age
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00135545365374676	1e-05	0.0378087074360516	0.0300273569808469	0.0195449984127136	0.0117636479575089	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00140039801208803	1e-05	0.0378970039112339	0.0308937885015496	0.0184706706853923	0.0114674552757081	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00144926055522753	1e-05	0.0379802481907500	0.0316773543220342	0.0174553954093078	0.0111525015405920	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00150211679591940	1e-05	0.0380587293538753	0.0323861248720311	0.0164959266550214	0.0108233221731771	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00155906818593428	1e-05	0.0381327199391900	0.0330273759055302	0.0155891969117321	0.0104838528780723	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00162023982227114	1e-05	0.0382024768910138	0.0336076672607200	0.0147323072801601	0.0101374976498663	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00168577880805740	1e-05	0.0382682424516869	0.0341329137844225	0.0139225182044957	0.00978718953723121	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00175585312060661	1e-05	0.0383302450027957	0.0346084492022577	0.0131572407137850	0.00943544491324697	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00183065087908933	1e-05	0.0383886998582649	0.0350390836377807	0.0124340281447491	0.00908441192426491	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00191037993269538	1e-05	0.0384438100120701	0.0354291554136343	0.0117505683195742	0.00873591372113838	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00199526771063937	1e-05	0.0384957668431676	0.0357825777045754	0.0111046761536638	0.00839148701507159	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00208556129029654	1e-05	0.0385447507800883	0.0361028805553553	0.0104942866697207	0.00805241644498770	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00218152765078447	1e-05	0.0385909319275058	0.0363932487252461	0.00991744839582213	0.00771976519356244	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00228345408754581	1e-05	0.0386344706569518	0.0366565557749181	0.00937231712638290	0.00739440224434918	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00239164876971600	1e-05	0.0386755181637329	0.0368953947699025	0.00885715002605854	0.00707702663222820	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00250644142682407	1e-05	0.0387142169919802	0.0371121059375329	0.00837030005773877	0.00676818900329146	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00262818415506187	1e-05	0.0387507015296576	0.0373088015806550	0.00791021071681670	0.00646831076781412	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00275725233624801	1e-05	0.0387850984752454	0.0374873885211431	0.00747541105489897	0.00617770110079664	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.5	0.0	M	BETA	MORTALITY	0.00289404566490829	1e-05	0.0388175272777214	0.0376495883190294	0.00706451097704690	0.00589657201835481	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	-0.000401353243517251	1e-05	0.111731472016019	0.0314915256231254	0.111731472016019	0.0314915256231254	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	-0.000546027937446835	1e-05	0.112327578449388	0.0401116266957838	0.105102427743298	0.0328864759896940	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	-0.000809797632220239	1e-05	0.112883469089883	0.0478891125116400	0.0988666856188151	0.0338723290405716	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	-0.00143717891971525	1e-05	0.113401857060375	0.0549069361399555	0.0930009109696605	0.0345059900492414	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	-0.00479313211946272	1e-05	0.113885272445297	0.0612398436169195	0.0874831535724175	0.0348377247440403	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.00431629696709980	1e-05	0.114336074639179	0.0669551886936391	0.0822927655135755	0.0349118795680360	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.00158813567253328	1e-05	0.114756463862086	0.0721136665111001	0.0774103239232964	0.0347675265723108	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.00101067760403970	1e-05	0.115148491898184	0.0767699742822972	0.0728175582933974	0.0344390406775105	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000760641457501534	1e-05	0.115514072109838	0.0809734062555395	0.0684972821075691	0.0339566162532708	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000621602591716382	1e-05	0.115854988776112	0.0847683895072435	0.0644333285279813	0.0333467292591128	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000533433661207105	1e-05	0.116172905801264	0.0881949664592826	0.0606104898976130	0.0326325505556314	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000472788439683463	1e-05	0.116469374835724	0.0912892294279409	0.0570144608319173	0.0318343154241338	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000428707152460629	1e-05	0.116745842849199	0.0940837119821943	0.0536317846868657	0.0309696538198606	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000395363436848337	1e-05	0.117003659192866	0.0966077414125613	0.0504498032030517	0.0300538854227471	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000369373564892688	1e-05	0.117244082185118	0.0988877561828434	0.0474566091374161	0.0291002831351420	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000348637602534819	1e-05	0.117468285253012	0.100947591850965	0.0446410017053397	0.0281203083032930	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000331783153022820	1e-05	0.117677362659387	0.102808738597545	0.0419924446663626	0.0271238206045206	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000317875279741878	1e-05	0.117872334843610	0.104490573187953	0.0395010268966837	0.0261192652410259	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000306254984096974	1e-05	0.118054153402008	0.106010567911916	0.0371574253008996	0.0251138398108075	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000296444342408614	1e-05	0.118223705732303	0.107384478791220	0.0349528699241955	0.0241136429831127	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000288088272476845	1e-05	0.118381819364717	0.108626515117743	0.0328791111344346	0.0231238068874601	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000280917426058260	1e-05	0.118529266000877	0.109749492178600	0.0309283887513390	0.0221486149290619	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000274723775294865	1e-05	0.118666765280244	0.110764968840195	0.0290934030072404	0.0211916065671910	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000269344099789123	1e-05	0.118794988292438	0.111683371496394	0.0273672872307343	0.0202556704346898	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000264648543628018	1e-05	0.118914560852613	0.112514105736173	0.0257435821510161	0.0193431270345761	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000260532514261293	1e-05	0.119026066555858	0.113265656951062	0.0242162117267453	0.0184558021219492	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000256910837017906	1e-05	0.119130049625535	0.113945680981218	0.0227794604089862	0.0175950917646698	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000253713464613522	1e-05	0.119227017569458	0.114561085789573	0.0214279517531421	0.0167620199732573	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000250882279148759	1e-05	0.119317443656877	0.115118105054981	0.0201566282998456	0.0159572896979493	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	FECUNDITY	0.000248368674899641	1e-05	0.119401769228351	0.115622364486644	0.0189607326495198	0.0151813279078132	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000162226069035143	1e-05	0.111731472016019	0.0314915256231254	0.111731472016019	0.0314915256231254	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000179468711189415	1e-05	0.112327578449388	0.0401116266957838	0.105102427743298	0.0328864759896940	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000198520882752383	1e-05	0.112883469089883	0.0478891125116400	0.0988666856188151	0.0338723290405716	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000219568994866135	1e-05	0.113401857060375	0.0549069361399555	0.0930009109696605	0.0345059900492414	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000242818181770242	1e-05	0.113885272445297	0.0612398436169195	0.0874831535724175	0.0348377247440403	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000268494118125050	1e-05	0.114336074639179	0.0669551886936391	0.0822927655135755	0.0349118795680360	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000296845004744166	1e-05	0.114756463862086	0.0721136665111001	0.0774103239232964	0.0347675265723108	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000328143737384050	1e-05	0.115148491898184	0.0767699742822972	0.0728175582933974	0.0344390406775105	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000362690274405633	1e-05	0.115514072109838	0.0809734062555395	0.0684972821075691	0.0339566162532708	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000400814220372277	1e-05	0.115854988776112	0.0847683895072435	0.0644333285279813	0.0333467292591128	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000442877643985014	1e-05	0.116172905801264	0.0881949664592826	0.0606104898976130	0.0326325505556314	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000489278150185284	1e-05	0.116469374835724	0.0912892294279409	0.0570144608319173	0.0318343154241338	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000540452227782464	1e-05	0.116745842849199	0.0940837119821943	0.0536317846868657	0.0309696538198606	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000596878895594882	1e-05	0.117003659192866	0.0966077414125613	0.0504498032030517	0.0300538854227471	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000659083671833975	1e-05	0.117244082185118	0.0988877561828434	0.0474566091374161	0.0291002831351420	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000727642893319419	1e-05	0.117468285253012	0.100947591850965	0.0446410017053397	0.0281203083032930	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000803188413094504	1e-05	0.117677362659387	0.102808738597545	0.0419924446663626	0.0271238206045206	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000886412707123668	1e-05	0.117872334843610	0.104490573187953	0.0395010268966837	0.0261192652410259	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.000978074423006200	1e-05	0.118054153402008	0.106010567911916	0.0371574253008996	0.0251138398108075	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00107900440603905	1e-05	0.118223705732303	0.107384478791220	0.0349528699241955	0.0241136429831127	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00119011224051836	1e-05	0.118381819364717	0.108626515117743	0.0328791111344346	0.0231238068874601	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00131239334689171	1e-05	0.118529266000877	0.109749492178600	0.0309283887513390	0.0221486149290619	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00144693667827344	1e-05	0.118666765280244	0.110764968840195	0.0290934030072404	0.0211916065671910	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00159493306292405	1e-05	0.118794988292438	0.111683371496394	0.0273672872307343	0.0202556704346898	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00175768424258447	1e-05	0.118914560852613	0.112514105736173	0.0257435821510161	0.0193431270345761	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00193661266006099	1e-05	0.119026066555858	0.113265656951062	0.0242162117267453	0.0184558021219492	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00213327205318996	1e-05	0.119130049625535	0.113945680981218	0.0227794604089862	0.0175950917646698	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00234935891629083	1e-05	0.119227017569458	0.114561085789573	0.0214279517531421	0.0167620199732573	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00258672489445734	1e-05	0.119317443656877	0.115118105054981	0.0201566282998456	0.0159572896979493	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	ALPHA	MORTALITY	-0.00284739018055970	1e-05	0.119401769228351	0.115622364486644	0.0189607326495198	0.0151813279078132	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.000907133041895372	1e-05	0.0397665257395241	0.0134638028143629	0.0397665257395241	0.0134638028143629	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00103337745299212	1e-05	0.0399407198712554	0.0162682692386104	0.0376703486525589	0.0139978980199139	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00118202165511126	1e-05	0.0401053200007384	0.0188001144313579	0.0356846654621111	0.0143794598927306	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00135864419418900	1e-05	0.0402608545319912	0.0210861695195488	0.0338036518028426	0.0146289667904002	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00157080650029934	1e-05	0.0404078227663906	0.0231506062551924	0.0320217903239445	0.0147645738127463	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00182902263852991	1e-05	0.0405466965055435	0.0250152016454651	0.0303338545057561	0.0148023596456777	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00214836033612747	1e-05	0.0406779215658780	0.0266995761918074	0.0287348933294443	0.0147565479553738	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00255121102501735	1e-05	0.0408019192098157	0.0282214083731522	0.0272202167547768	0.0146397059181133	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00307236265668833	1e-05	0.0409190874981207	0.0295966277451236	0.0257853819633915	0.0144629222103943	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00376896778171947	1e-05	0.0410298025677652	0.0308395887900678	0.0244261803272127	0.0142359665495153	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00474197426751905	1e-05	0.0411344198394154	0.0319632274394878	0.0231386250637894	0.0139674326638617	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00618804266976566	1e-05	0.0412332751584129	0.0329792019984780	0.0219189395423463	0.0136648663824113	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.00854827198077721	1e-05	0.0413266858729147	0.0338980200289733	0.0207635462062476	0.0133348803623062	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.0130592953419031	1e-05	0.0414149518526541	0.0347291525931068	0.0196690560793814	0.0129832568198342	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.0250196949667259	1e-05	0.0414983564515900	0.0354811371179974	0.0186322588256839	0.0126150394920913	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	-0.147061713959224	1e-05	0.0415771674175386	0.0361616700173053	0.0176501133326471	0.0122346159324138	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.0429863963017917	1e-05	0.0416516377517047	0.0367776900914948	0.0167197387911905	0.0118457911309805	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.0197944210872118	1e-05	0.0417220065208737	0.0373354536266847	0.0158384062457300	0.0114518533515410	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.0132911615111174	1e-05	0.0417884996248701	0.0378406020201000	0.0150035305896616	0.0110556329848915	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.0102393525345387	1e-05	0.0418513305217479	0.0382982226774548	0.0142126629827796	0.0106595551384865	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.00847370454383383	1e-05	0.0419107009130397	0.0387129038531759	0.0134634836683883	0.0102656866085245	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.00732680070834782	1e-05	0.0419668013912645	0.0390887840373871	0.0127537951690393	0.00987577781516189	22
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.00652483855745669	1e-05	0.0420198120517734	0.0394295964332838	0.0120815158409355	0.00949130022244589	23
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.00593473836969655	1e-05	0.0420699030708969	0.0397387090142562	0.0114446737680962	0.00911347971145555	24
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.00548402615337229	1e-05	0.0421172352522494	0.0400191606012728	0.0108414009783732	0.00874332632739661	25
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.00512985688179475	1e-05	0.0421619605429461	0.0402736933570672	0.0102699279643533	0.00838166077847432	26
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.00484527538402871	1e-05	0.0422042225213875	0.0405047820540964	0.00972857849307512	0.00802913802578407	27
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.00461247375359954	1e-05	0.0422441568581789	0.0407146604376170	0.00921576468933723	0.00768626826877528	28
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.00441921373622481	1e-05	0.0422818917516645	0.0409053449731587	0.00872998237817467	0.00735343559966891	29
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	FECUNDITY	0.00425680660026731	1e-05	0.0423175483394727	0.0410786562388175	0.00826980667284390	0.00703091457218872	30
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.000727867067502059	1e-05	0.0397665257395241	0.0134638028143629	0.0397665257395241	0.0134638028143629	1
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.000803758307531643	1e-05	0.0399407198712554	0.0162682692386104	0.0376703486525589	0.0139978980199139	2
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.000887331496452317	1e-05	0.0401053200007384	0.0188001144313579	0.0356846654621111	0.0143794598927306	3
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.000979329914271582	1e-05	0.0402608545319912	0.0210861695195488	0.0338036518028426	0.0146289667904002	4
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00108056387966988	1e-05	0.0404078227663906	0.0231506062551924	0.0320217903239445	0.0147645738127463	5
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00119191613687956	1e-05	0.0405466965055435	0.0250152016454651	0.0303338545057561	0.0148023596456777	6
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00131434759189461	1e-05	0.0406779215658780	0.0266995761918074	0.0287348933294443	0.0147565479553738	7
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00144890341097722	1e-05	0.0408019192098157	0.0282214083731522	0.0272202167547768	0.0146397059181133	8
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00159671949390204	1e-05	0.0409190874981207	0.0295966277451236	0.0257853819633915	0.0144629222103943	9
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00175902933376218	1e-05	0.0410298025677652	0.0308395887900678	0.0244261803272127	0.0142359665495153	10
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00193717127445983	1e-05	0.0411344198394154	0.0319632274394878	0.0231386250637894	0.0139674326638617	11
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00213259617623434	1e-05	0.0412332751584129	0.0329792019984780	0.0219189395423463	0.0136648663824113	12
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00234687549875601	1e-05	0.0413266858729147	0.0338980200289733	0.0207635462062476	0.0133348803623062	13
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00258170981046038	1e-05	0.0414149518526541	0.0347291525931068	0.0196690560793814	0.0129832568198342	14
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00283893773194030	1e-05	0.0414983564515900	0.0354811371179974	0.0186322588256839	0.0126150394920913	15
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00312054532038431	1e-05	0.0415771674175386	0.0361616700173053	0.0176501133326471	0.0122346159324138	16
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00342867590128829	1e-05	0.0416516377517047	0.0367776900914948	0.0167197387911905	0.0118457911309805	17
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00376564035301305	1e-05	0.0417220065208737	0.0373354536266847	0.0158384062457300	0.0114518533515410	18
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00413392784926171	1e-05	0.0417884996248701	0.0378406020201000	0.0150035305896616	0.0110556329848915	19
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00453621706425635	1e-05	0.0418513305217479	0.0382982226774548	0.0142126629827796	0.0106595551384865	20
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00497538784535851	1e-05	0.0419107009130397	0.0387129038531759	0.0134634836683883	0.0102656866085245	21
0.15	0.15	0.1	0.1	5.0	20.0	5.0	20.0	0.9	0.0	F	BETA	MORTALITY	-0.00545453335815380	1e-05	0.0419668013912645	0.0390887840373871	0.0127537951690393	0.00987577781516189	22
